st1,st2,st3,lon,lat,area
960520,950128,960522,141.455142491058,42.9735004391781,236565249.73634985
950128,960520,020876,141.377997496329,43.092187819919694,277429908.99025285
020882,020876,940013,141.179270501016,43.181939591844895,102221931.98344076
950128,020882,940013,141.160730458539,43.092231563878194,116742214.58725785
020882,950128,020876,141.26573428377299,43.113121321360204,148306934.35311505
960752,940044,020954,138.923078626101,36.6055602168861,124704621.48852603
93065,141206,93064,139.01497817856,35.65894894614689,117635400.54210213
141206,93065,960754,139.083753127044,35.745840098496004,297907810.7902298
141206,020958,950264,138.844364148336,35.8066609231386,229292247.23489794
93064,141206,93070,138.900593188203,35.621057794641,120628177.08778444
960606,141206,950264,138.76581407746198,35.713200373128295,126126951.35404566
141206,960606,93070,138.80544486732,35.629779998000096,267129522.75786638
960753,950223,960754,139.161825762333,35.9546294328078,108651034.16693342
960592,950223,960753,139.12331131083,36.0714917274096,240796383.7970457
950223,141206,960754,139.056576494979,35.8713665922579,187323283.02416122
141206,950223,020958,138.97120329648598,35.8866581932782,140047117.3329599
960593,960592,940045,138.934267240461,36.208531120766395,111249702.9313194
020957,960593,940045,138.81305992573797,36.19706415724409,108204224.82438271
020958,960593,020957,138.833273304198,36.0873737130522,218554980.81006327
960593,950223,960592,139.004353244493,36.1178264948028,195272183.02849737
950223,960593,020958,138.95749449750298,36.0162558012213,163560710.63354322
022005,020872,020877,141.690368626092,43.4135752922916,294087334.2336515
960516,022005,020877,141.781747403967,43.3283155974471,307828074.556548
020872,022005,960509,141.76430108544,43.5868732827594,214276596.99547425
022005,960516,020871,141.960257657823,43.4285332713441,430059383.1070986
022005,020865,960509,141.936131157381,43.6606801290033,247438017.6057329
022005,020871,020865,142.04070895188897,43.5875998124325,312317579.1140607
950121,960511,020866,143.492870451216,43.5524097184605,339069476.44723094
960511,020861,020866,143.483449030119,43.7592074332875,203449742.89938155
970789,020887,960521,142.983803892963,42.9143252559549,258243422.31365207
020879,970789,960521,143.008493630409,43.0369764576081,268004102.99326187
970789,020879,960518,142.888226768298,43.11252468736289,151223440.36616677
020887,970789,020885,142.771055263287,42.8982511241955,368885522.9707443
020880,970789,960518,142.73466613923,43.11043050113579,166585127.7653481
970789,020880,020885,142.642184371665,43.0188081396216,400415276.6163801
950138,970793,940015,143.30037538931398,42.4489719609384,286111143.52079684
970793,03S047,940015,143.158017356541,42.3647632953138,242589738.8231928
970793,950134,03S047,143.082109231446,42.490641870863996,156557393.4021508
970791,020886,940011,143.52222658864198,42.874204208460895,161084435.49811774
970791,940011,960521,143.360585551029,42.9203720212179,305206786.6920319
970791,950138,05S053,143.518399218084,42.6752161442574,190217096.90649062
020886,970791,05S053,143.58319085160602,42.7581065893839,87956995.25702365
05S052,970788,950112,143.973281515305,42.9876545449593,204098587.71732926
950124,970788,05S052,144.039802182573,43.0630113445257,143764540.6726088
020886,970788,020883,143.70403682913297,43.00434242767079,439444639.4280717
970788,020886,950112,143.813774040981,42.92788984935989,266107730.2756452
970788,950124,960513,144.02164156215,43.216056343495204,327123967.8662201
970788,950121,020883,143.67300187627197,43.1673688563975,224377535.20711496
960655,950380,950390,134.28066819357298,35.2387911071328,113456314.01959683
041135,950389,021016,133.77388944984898,35.412171564353095,195723154.6007559
950389,041135,021026,133.710899669457,35.342097154494894,118855733.53354853
950392,950389,021026,133.72254140849998,35.179633968438296,152657672.11873376
021029,021028,960766,133.829970077892,34.6323730406709,171864201.19955885
960766,021028,950394,133.705145294952,34.70550147009659,179117650.58291158
021028,950392,950394,133.69764127209598,34.8467587892853,248170364.46050492
021029,950397,960676,133.909280776029,34.487987099709,149994593.38289836
950397,021029,960766,133.828734411471,34.532546646642004,156502894.51049602
960677,950397,960766,133.764765182367,34.4635917184911,22668291.025115713
960674,950427,950428,133.73248387415398,34.1049920593767,183691810.4699651
950428,950427,940077,133.616827500948,34.2746610297828,
950427,960677,940077,133.66120880904,34.379758718962805,269084099.4313354
950429,950427,960674,133.82513693125497,34.1370199126044,147644512.67620352
950346,970823,950390,134.42376734555998,35.1233470410273,216716939.62376264
950346,950344,970823,134.512531631577,35.121618135935094,173244281.43253067
950357,021006,950425,134.38985637033002,34.6307622604317,238603424.07513812
021006,950357,940071,134.468576237556,34.734897712178395,97916064.31192808
970827,950357,950425,134.395628219754,34.4499049196412,
950357,970827,960673,134.492558525754,34.3497269297754,
950357,960673,950362,134.606467567044,34.3885670053794,
950357,960762,940071,134.563084229145,34.7694599199453,51266696.66298974
950360,950357,950362,134.691774658815,34.4957260107405,389485474.0656734
960762,950357,950360,134.66660175969,34.6723054836939,463113962.5023954
960762,950350,940071,134.571639566859,34.845247980714596,64401955.16456548
950344,950350,960762,134.58349554780898,34.9484516539818,121273357.758451
950346,950350,950344,134.49820838404497,34.992938466188996,161950678.544603
950350,021006,940071,134.47713157527,34.8106857729477,100161306.23954906
950350,950346,021006,134.428266252291,34.8816062681889,184186993.89520434
141204,021044,960676,134.052601485858,34.4008646881548,145586711.61866423
141204,950429,950417,133.985951121561,34.164781370181,135326268.8068408
950397,021045,960676,133.884878099874,34.3998736636005,119610960.41082044
021045,950397,960677,133.81221703670698,34.379190636110096,38132248.00918099
021045,141204,960676,133.960414568805,34.3499979196737,94398501.70466805
141204,021045,950429,133.936025254647,34.256245056230995,97478502.26364328
950427,021045,960677,133.784997102306,34.30547310226739,119837418.20706359
021045,950427,950429,133.83326885131498,34.232403266315096,166865749.14951485
950398,960664,960662,133.271386311855,34.9013776228557,286800657.87676877
960662,960664,950394,133.43065714651198,34.8567963337638,275483249.22585547
021032,960664,950401,133.248828204558,34.6840129471638,195685947.35323164
960664,950398,950401,133.175148696579,34.7944179228954,309862924.33216614
950394,960664,940077,133.47455552956802,34.7086224459678,333766163.5858313
960664,021032,940077,133.38896420288998,34.6427987593281,156263119.47762424
021047,131197,950433,132.969897153786,33.9167344796841,161941970.50105882
131197,021047,141205,133.07486199958498,33.957657290993694,190127572.87572622
021047,021052,141205,133.12950631793996,33.8000823620625,274027500.3488077
041132,021047,950433,132.987459147411,33.7387654670319,233984112.10550603
021052,021047,041132,133.06839979586996,33.6756136401795,192424985.74148676
960678,131197,141205,133.122090756237,34.0804306650951,371792051.3772192
960678,021046,960767,133.26264568933797,34.222262517824696,
960678,141205,021046,133.24213154762398,34.0452260575746,222491754.25358018
940088,051147,950470,131.683678098555,33.722136359109,
950473,940088,960706,131.679454264314,33.34694277088679,179568913.852416
940088,950473,970828,131.83199299891498,33.35298084301919,355210243.05724704
960706,940088,021077,131.587158624801,33.4385654093733,126034169.4333341
940088,950470,021077,131.57907079366498,33.5456684446653,149324430.1752281
021040,940088,970828,131.939279859156,33.55512118329689,
051147,940088,021040,131.86892356215597,33.7803717429882,
021054,021052,041132,133.08244629774597,33.5198205457137,88611958.54465622
021054,960684,960683,133.135569121599,33.3163365134853,126279368.64834063
950443,021054,960683,133.18632317901898,33.4006511578443,125733706.92965244
021052,021054,950443,133.161665738343,33.494012416118096,170507984.03470802
021054,041132,031123,133.022296659978,33.421533634721094,102007677.43524498
960684,021054,031123,133.050762043155,33.31141086076649,141181033.821323
021085,021086,960715,131.289623081331,31.9820653472793,107709734.44745353
021086,021085,950479,131.24926557081898,32.11663770936389,158806192.7434121
021086,950481,960715,131.199991782024,31.9331229913377,157194680.1390892
021086,950479,950481,131.159634271512,32.0676953534223,238402165.70937726
950478,021083,950477,131.26726836036,32.55321267016829,190425241.69363713
021083,960711,950477,131.394525456711,32.5866786935646,141491492.03740576
950463,021068,960774,130.053241418529,32.639986203947096,161793252.89667138
950463,960693,021068,130.08031882718402,32.7303664423527,169497376.66639298
021074,950463,960774,130.12688241369298,32.5063672488456,112289411.45106043
970834,960775,960717,130.274955608226,32.237369149345795,291239235.4661762
960775,021074,960717,130.214705213868,32.327018275203294,127725457.90276812
960773,960775,950468,130.407263362794,32.43245723191979,219550161.20431834
960775,970834,950468,130.384004048958,32.27139343124399,289153469.07349986
950476,940090,021082,131.740973328459,32.8236600947211,238146157.00581837
940090,021079,021082,131.738163436143,32.954373729717,268028411.57088032
940090,950476,021080,131.87756657443498,32.851701537962995,178692087.82278502
950473,940090,021080,131.89130650697098,33.030156658999495,270439270.51728654
021079,940090,950473,131.794437358188,33.0834312720054,139101392.07086182
960596,960595,93062,139.23736944054298,34.708436202594,321870007.0542057
960595,93051,93062,139.2741865218,34.7966891710812,71938337.79827577
960595,960596,93055,139.34031012877796,34.6445463625503,105363506.17626953
960595,93055,960594,139.39466669591098,34.725175112535595,28549647.71068497
93051,960595,960594,139.377393936693,34.757716295091896,15157675.930160848
95105,93042,92106,139.107236808441,35.0618554791318,59037763.092891835
92106,93042,970813,139.04152129398298,35.0863659345078,92949107.40004432
93042,93068,970813,139.03064534502,35.165912496389396,77622629.70450145
93042,950230,93068,139.086822320094,35.2173850779498,52792752.44353752
950230,93042,95105,139.1273832036,35.1490958802192,54231840.39818468
960597,960598,141202,139.143773504406,34.253832299530806,9233158.507410506
960598,960597,960628,139.08203715865798,34.4205375373398,
950297,93053,131194,138.96349849370998,34.8430742511093,76319080.84822388
93053,950297,960628,138.93657120670798,34.7684705838888,47312165.73671585
93086,091178,141202,138.71220074933098,34.4671838065797,
93086,990838,091178,138.591624948117,34.6310061067113,
960598,93086,141202,139.019612188446,34.3461161202258,
93086,960598,960628,138.957875842698,34.5128213580348,
93043,93076,051144,138.79214062787696,35.0812158852309,161619371.9502395
93088,93091,141209,138.08578718028602,34.8769337288229,12438498.258829443
93091,93088,02S043,138.062428559715,34.8546043189872,73360650.5791751
93088,950295,02S043,138.010267296363,34.9458489926073,57118607.09932949
970818,93088,141209,138.067378787976,34.9726331652555,6333928.408714032
950295,93088,970818,138.031851111099,35.00189924535481,53415094.19726827
990838,990840,091178,138.42257578139098,34.70638703853089,
950296,990840,990838,138.522709413693,34.8341551374432,465663476.922116
93081,990840,950296,138.39455781013498,34.9342353017592,108338960.17418088
990840,93081,02P115,138.33180942893398,34.895630434632,11204738.649340313
93091,93092,970820,138.16593809772598,34.7783481646986,45229987.790485956
960623,93092,93091,138.16801079710197,34.7211335220684,31501541.848107345
970820,93092,02P115,138.22943122111198,34.8159820905963,90193016.6467624
93092,990840,02P115,138.28091702535,34.811566607522096,20398525.739575278
93092,960623,091178,138.19411866938697,34.669604216181,26113448.410910748
990840,93092,091178,138.243531774249,34.722403375736995,67264068.35823984
93094,960623,93091,138.135908047698,34.6893346739379,29993319.46646402
93094,93095,091178,138.08018206752,34.635361510127396,26636988.39578963
93094,960624,93095,138.023946185004,34.656444968237395,11312648.830893492
970820,970817,141209,138.14409852190198,34.9498709877009,114850380.99395572
000842,970817,970820,138.198389695575,34.9534158338475,63113623.00355675
970817,93079,141209,138.13015218000902,35.0346951557691,69909597.53376843
93079,970817,93074,138.18564823651502,35.1204424891782,59136452.84590576
970817,93078,93074,138.26357209335,35.1202914549498,99709282.82549612
970817,000842,93078,138.262367210517,35.038088967687294,97953238.94917326
960621,93043,970813,138.92080243041,35.139344873750694,33823362.091197334
93043,960621,93038,138.89006681427898,35.2084836181848,37957566.727133475
93068,960621,970813,138.969957594402,35.1845071814016,64615432.08784372
960621,93068,93038,138.939221978271,35.2536459258357,81366018.04094596
93066,950229,93035,139.196136330933,35.353006864748096,53379869.91987433
950229,950230,93035,139.175320816026,35.2997058893787,37330003.90934011
